Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,8
CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,8
CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,8
CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,8
CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1,8
Cc1ccc(Cc2ccnc(COc3ccc(C)cc3)c2)cc1,8
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,8
CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1,8
Cc1onc(c1)c2ccc3CCN(CCCSc4nnc(c5ccc(Cl)c(Cl)c5)n4C)CCc3c2,8
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C(C)C)[C@](C)(O)C[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@]1(C)O,8
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,8
Cc1cn(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccc(F)cc45,8
CC(C)(C)c1cc(CN2CCC(CNCCCCCC(c3ccc(F)cc3)c4ccc(F)cc4)C2)cc(c1O)C(C)(C)C,8
CON1C=C(C=CC1=O)C2=N[C@@]([C@H](C)N2)(c3ccc(F)cc3)c4ccc(F)nc4,8
CN(C)CCOc1ccc(cc1)N2C=CC(=CC2=O)OCc3ccccc3,8
CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3,8
Cc1cc(ccc1O)[C@@]2(O)CC[C@@H](CC2)NC(=O)CCc3ccccc3,8
C[C@@H]1NC(=N[C@@]1(c2ccc(F)cc2)c3ccc(F)nc3)C4=CN(C(F)F)C(=O)C=C4,8
CN1CCC(C1)Oc2ccc(cc2)N3C=CC(=CC3=O)OCc4ccccc4,8
Fc1ccc(cc1)n2cc(C3=CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,8
Cn1cc2c(OCC3CCN(CCc4ccc(CO)cc4)CC3)nc5ccccc5c2c1,8
Cc1ccc(Cc2cccc(COc3ccc(C)cc3)n2)cc1,8
Oc1ccc(cc1F)[C@@H]2CC[C@H](CC2)NC(=O)CCc3ccccc3,8
COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1,8
COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,8
Fc1ccc(cc1)n2cc(C3=CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,8
CCCCCCCN(CC)CCCCc1ccc(cc1)[N+](=O)[O-],8
OCc1cn(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccc(F)cc45,8
